TIMESTAMP;LAST HITBTC;AMOUNT HITBTC;LAST BINANCE;AMOUNT BINANCE;LAST BIBOX;AMOUNT BIBOX
06-04-2019 22:42:03:17;5017,27;0;5020,20000000;0;5020,585;0
06-04-2019 22:42:03:47;5017,27;0;5020,20000000;0;5020,585;0
06-04-2019 22:42:03:77;5017,27;0;5020,20000000;0;5020,585;0
06-04-2019 22:42:04:07;5019,20;0,00999;5015,01000000;1,766139;5020,356;0,2397
06-04-2019 22:42:04:37;5019,20;0;5018,03000000;0,036213999999999996;5021,288;1,1775
06-04-2019 22:42:04:67;5019,20;0;5018,03000000;0;5021,288;0
06-04-2019 22:42:04:98;5019,20;0;5017,92000000;0,0025;5015,555;4,899008349999999
06-04-2019 22:42:05:28;5019,20;0;5013,30000000;0,010964999999999999;5015,555;0
06-04-2019 22:42:05:58;5019,20;0;5013,30000000;0;5015,555;0
06-04-2019 22:42:05:88;5019,20;0;5016,38000000;0,341991;5015,555;0
06-04-2019 22:42:06:18;5019,20;0;5016,38000000;0,394121;5016,9793;0,9002
06-04-2019 22:42:06:48;5019,20;0;5013,36000000;0,002235;5016,9793;0
06-04-2019 22:42:06:78;5019,20;0;5016,36000000;0,002282;5018,4215;0,1095
06-04-2019 22:42:07:08;5019,20;0;5014,63000000;1,159227;5018,4215;0
06-04-2019 22:42:07:38;5019,20;0;5016,33000000;0,008032;5018,4215;0
06-04-2019 22:42:07:68;5015,20;0,7067099999999997;5016,31000000;0,020748;5018,4215;0
06-04-2019 22:42:07:98;5014,85;0,009989999999999999;5016,37000000;0,016131;5018,4215;0
06-04-2019 22:42:08:28;5014,65;0,0049299999999999995;5016,37000000;0;5016,36;1,40642794
06-04-2019 22:42:08:58;5014,65;0;5016,37000000;0;5016,36;0
06-04-2019 22:42:08:88;5014,85;0,00493;5016,36000000;0,781704;5016,36;0
06-04-2019 22:42:09:18;5015,05;0,10544;5016,36000000;0;5018,62;0,99981282
06-04-2019 22:42:09:48;5015,05;0;5016,36000000;0;5018,62;0
06-04-2019 22:42:09:78;5014,70;0,00637;5013,00000000;0,13245;5018,62;0
06-04-2019 22:42:10:08;5014,15;0,01888;5014,49000000;0,059897;5018,62;0
06-04-2019 22:42:10:39;5014,15;0;5016,32000000;0,127512;5018,62;0
06-04-2019 22:42:10:69;5014,15;0;5016,32000000;0;5016,82;2,47027415
06-04-2019 22:42:10:99;5014,15;0;5016,32000000;0;5016,82;1,25767961
06-04-2019 22:42:11:29;5014,15;0;5016,32000000;0;5016,82;0
06-04-2019 22:42:11:59;5014,19;0,3;5016,31000000;0,061934;5015,02;3,9481
06-04-2019 22:42:11:89;5014,19;0;5016,31000000;0;5018,2489;1,58792065
06-04-2019 22:42:12:19;5013,35;0,02285;5013,69000000;0,15678999999999998;5018,2489;0
06-04-2019 22:42:12:49;5013,35;0,0534;5016,26000000;0,143181;5018,2489;0
06-04-2019 22:42:12:79;5013,35;0;5014,17000000;0,856739;5018,2489;0
06-04-2019 22:42:13:09;5013,00;0,33285000000000003;5012,31000000;0,23906699999999997;5018,2489;0
06-04-2019 22:42:13:39;5012,70;0,01038;5011,39000000;4,483058;5018,2489;0
06-04-2019 22:42:13:69;5012,70;0;5011,77000000;0,11952;5014,835;2,72051899
06-04-2019 22:42:13:99;5012,35;0,009989999999999999;5011,77000000;0;5014,835;0
06-04-2019 22:42:14:29;5012,35;0;5011,39000000;0,020622;5014,835;0
06-04-2019 22:42:14:59;5011,10;0,56162;5011,39000000;0;5014,835;0
06-04-2019 22:42:14:89;5012,05;0,14073;5011,39000000;0;5014,835;0
06-04-2019 22:42:15:19;5011,62;0,38249;5014,99000000;0,002;5013,36;0,0506
06-04-2019 22:42:15:49;5012,75;0,6250100000000002;5014,99000000;0;5014,0975;0,7773211800000001
06-04-2019 22:42:15:79;5011,70;1,18734;5014,99000000;0;5014,0975;0
06-04-2019 22:42:16:09;5011,65;0,01709;5014,99000000;0;5014,0975;0
06-04-2019 22:42:16:39;5012,20;0,018879999999999997;5010,10000000;0,568407;5014,0975;0
06-04-2019 22:42:16:69;5010,60;0,05421999999999999;5010,10000000;0;5014,0975;0
06-04-2019 22:42:16:99;5010,55;0,10563000000000002;5010,10000000;0,002379;5014,0975;0
06-04-2019 22:42:17:29;5010,25;0,10933999999999999;5010,10000000;0;5012,365;3,9991
06-04-2019 22:42:17:60;5010,25;0;5010,10000000;0;5012,365;0
06-04-2019 22:42:17:90;5010,25;0;5010,10000000;0;5014,0975;1,90020927
06-04-2019 22:42:18:20;5010,25;0;5014,09000000;0,012902999999999998;5014,105;0,7906355899999999
06-04-2019 22:42:18:50;5010,65;0,018999999999999996;5012,65000000;0,729866;5014,105;0
06-04-2019 22:42:18:80;5010,65;0;5012,65000000;0;5014,105;0,44898029
06-04-2019 22:42:19:11;5011,24;0,21538000000000002;5012,65000000;0;5014,105;0
06-04-2019 22:42:19:41;5011,24;0;5012,65000000;0;5014,105;0
06-04-2019 22:42:19:71;5011,25;0,00138;5012,65000000;0;5014,105;0
06-04-2019 22:42:20:01;5011,25;0;5012,65000000;0;5014,105;0
06-04-2019 22:42:20:31;5011,25;0;5013,64000000;0,002196;5014,105;0
06-04-2019 22:42:20:61;5011,25;0;5013,64000000;0;5014,105;0
06-04-2019 22:42:20:91;5011,75;0,11635;5010,02000000;0,010989;5013,475;2,14448327
06-04-2019 22:42:21:21;5011,10;0,11986999999999999;5012,22000000;0,744468;5013,475;0
06-04-2019 22:42:21:51;5011,65;0,016730000000000002;5012,22000000;0;5013,475;0
06-04-2019 22:42:21:81;5011,75;0,0050799999999999994;5012,22000000;0;5013,475;0
06-04-2019 22:42:22:11;5011,75;0;5012,22000000;0;5013,475;0
06-04-2019 22:42:22:41;5011,75;0;5012,22000000;0;5013,475;0
06-04-2019 22:42:22:71;5011,75;0;5010,02000000;0,19523;5013,475;0
06-04-2019 22:42:23:01;5011,75;0;5010,02000000;0;5013,475;0
06-04-2019 22:42:23:31;5011,75;0;5010,02000000;0;5013,475;0
06-04-2019 22:42:23:61;5010,65;0,13265000000000002;5010,02000000;0;5012,1;0,1552
06-04-2019 22:42:23:91;5010,25;0,1145;5010,02000000;0;5012,1;0
06-04-2019 22:42:24:21;5009,70;0,01533;5010,02000000;0;5011,765;0,6222
06-04-2019 22:42:24:51;5009,95;0,32420000000000004;5010,02000000;0;5011,765;0,0003
06-04-2019 22:42:24:81;5010,05;0,00184;5010,02000000;0;5011,765;0
06-04-2019 22:42:25:11;5010,05;0;5010,02000000;1,296399;5011,765;0
06-04-2019 22:42:25:41;5010,90;0,13681;5010,02000000;0,056166999999999995;5011,765;0
06-04-2019 22:42:25:72;5011,05;0,00366;5010,02000000;0,045741;5011,765;0
06-04-2019 22:42:26:02;5011,05;0;5010,02000000;0,026075;5011,765;0
06-04-2019 22:42:26:32;5010,60;0,010990000000000002;5010,02000000;0;5011,765;0
06-04-2019 22:42:26:62;5010,60;0;5010,02000000;0;5011,765;0
06-04-2019 22:42:26:92;5010,60;0;5010,02000000;0;5011,5725;0,0547
06-04-2019 22:42:27:22;5010,20;0,014629999999999999;5010,02000000;0,007436;5011,5725;0
06-04-2019 22:42:27:52;5010,70;0,12807;5011,38000000;0,003996;5011,5725;0
06-04-2019 22:42:27:82;5010,70;0,02064;5010,57000000;0,486243;5011,5725;0
06-04-2019 22:42:28:12;5010,99;0,10503000000000001;5010,57000000;0;5011,5725;0
06-04-2019 22:42:28:42;5011,25;0,20272;5010,57000000;0;5011,38;0,1552
06-04-2019 22:42:28:72;5011,40;0,004410000000000001;5010,02000000;0,19976;5011,38;0
06-04-2019 22:42:29:02;5011,40;0;5010,02000000;0;5011,38;0
06-04-2019 22:42:29:32;5011,40;0;5010,02000000;0;5011,38;0
06-04-2019 22:42:29:62;5011,25;0,00441;5010,02000000;0,215094;5011,38;0
06-04-2019 22:42:29:92;5010,31;0,21105000000000002;5010,02000000;0,005829;5011,38;0
06-04-2019 22:42:30:22;5010,31;0;5010,02000000;0;5010,685;3,6574
06-04-2019 22:42:30:53;5010,31;0;5011,35000000;0,003817;5010,685;0
06-04-2019 22:42:30:83;5009,85;0,057050000000000003;5011,35000000;0;5010,685;0
06-04-2019 22:42:31:13;5010,35;0,03497000000000001;5010,02000000;0,005428;5010,685;0
06-04-2019 22:42:31:43;5010,75;0,24604;5010,02000000;0;5010,685;0
06-04-2019 22:42:31:73;5010,80;0,00783;5010,02000000;0;5010,685;0
06-04-2019 22:42:32:03;5010,88;0,00238;5010,02000000;0;5010,685;0
06-04-2019 22:42:32:33;5010,88;0;5011,32000000;0,262247;5010,685;0
06-04-2019 22:42:32:63;5010,95;0,0023899999999999998;5011,32000000;0,009992;5010,685;0
06-04-2019 22:42:32:93;5011,15;0,00503;5010,02000000;0,009016;5010,685;0
06-04-2019 22:42:33:23;5010,95;0,00503;5010,02000000;0;5010,685;0
06-04-2019 22:42:33:53;5010,65;0,009510000000000001;5010,02000000;0;5010,685;0
06-04-2019 22:42:33:84;5009,80;0,14237;5010,02000000;0;5010,685;0
06-04-2019 22:42:34:14;5009,35;0,06516;5011,30000000;0,6492519999999999;5010,685;0
06-04-2019 22:42:34:44;5010,70;0,25324;5011,30000000;0;5010,685;0
06-04-2019 22:42:34:74;5011,39;0,03371;5010,03000000;0,003572;5010,685;0
06-04-2019 22:42:35:04;5010,80;0,01422;5010,03000000;0;5010,685;0
06-04-2019 22:42:35:34;5010,80;0;5010,03000000;0,002279;5010,685;0
06-04-2019 22:42:35:64;5011,35;0,02264;5011,36000000;0,22864199999999998;5010,685;0
06-04-2019 22:42:35:95;5011,50;0,12625999999999998;5011,36000000;0;5010,6749;3,8087
06-04-2019 22:42:36:25;5011,48;0,34708;5011,36000000;0,001998;5011,32;0,0374
06-04-2019 22:42:36:56;5011,48;0;5011,36000000;0,023428;5011,32;0
06-04-2019 22:42:36:87;5011,48;0,1;5010,41000000;0,66903;5011,32;0
06-04-2019 22:42:37:17;5011,47;0,67354;5011,34000000;0,133468;5011,32;0
06-04-2019 22:42:37:47;5011,47;0;5011,34000000;0,003816;5011,32;0
06-04-2019 22:42:37:77;5011,47;0;5011,34000000;0;5011,32;0
06-04-2019 22:42:38:07;5011,47;0;5011,34000000;0;5011,32;0
06-04-2019 22:42:38:37;5011,07;0,13734;5011,34000000;0,278248;5011,32;0
06-04-2019 22:42:38:67;5011,07;0;5011,32000000;0,029727;5011,32;0
06-04-2019 22:42:38:97;5011,07;0;5011,32000000;0;5011,32;0
06-04-2019 22:42:39:27;5011,07;0;5011,30000000;0,019609;5011,32;0
06-04-2019 22:42:39:57;5011,07;0;5010,25000000;0,42668500000000004;5011,32;0
06-04-2019 22:42:39:87;5010,65;0,71289;5010,09000000;0,099662;5011,32;0
06-04-2019 22:42:40:17;5010,65;0;5010,09000000;0;5011,32;0
06-04-2019 22:42:40:47;5010,65;0;5010,02000000;0,199767;5011,32;0
06-04-2019 22:42:40:77;5010,55;0,0042;5010,02000000;0;5011,32;0
06-04-2019 22:42:41:07;5010,10;0,11534000000000001;5010,02000000;0;5010,4534;0,0115
06-04-2019 22:42:41:37;5009,66;0,32819;5010,02000000;0;5010,4534;0
06-04-2019 22:42:41:67;5009,66;0;5010,02000000;0;5010,4534;0
06-04-2019 22:42:41:97;5009,36;0,44079999999999997;5010,02000000;0;5010,4534;0
06-04-2019 22:42:42:27;5008,86;0,26462;5010,02000000;0;5010,4534;0
06-04-2019 22:42:42:57;5008,00;0,1319;5010,35000000;0,624084;5010,195;3,767
06-04-2019 22:42:42:87;5008,00;0;5010,37000000;0,125853;5010,195;0
06-04-2019 22:42:43:17;5008,00;0;5010,37000000;0;5010,195;0
06-04-2019 22:42:43:47;5008,00;0;5010,37000000;0;5010,195;0
06-04-2019 22:42:43:77;5008,00;0;5010,02000000;0,202923;5010,195;0
06-04-2019 22:42:44:07;5008,00;0;5010,02000000;0,199297;5010,195;0
06-04-2019 22:42:44:37;5008,00;0;5010,02000000;0;5010,195;0
06-04-2019 22:42:44:67;5008,00;0;5010,02000000;0,14195;5010,195;0
06-04-2019 22:42:44:98;5008,00;0;5010,02000000;0;5010,195;0
06-04-2019 22:42:45:28;5008,75;0,47842999999999997;5010,13000000;1,2771219999999999;5010,195;0
06-04-2019 22:42:45:58;5009,05;0,21842;5010,37000000;0,08268799999999998;5010,195;0
06-04-2019 22:42:45:88;5009,35;0,0109;5010,37000000;0;5010,1951;0,0548
06-04-2019 22:42:46:18;5009,35;0;5010,02000000;0,449477;5010,1951;0
06-04-2019 22:42:46:48;5009,20;0,01129;5010,06000000;1,000205;5010,1951;0
06-04-2019 22:42:46:78;5009,20;0;5010,02000000;0,199333;5010,1951;0
06-04-2019 22:42:47:08;5009,00;0,01222;5010,37000000;0,119905;5010,1951;0
06-04-2019 22:42:47:38;5009,00;0;5010,35000000;0,330571;5010,1951;0
06-04-2019 22:42:47:68;5009,00;0;5010,02000000;4,492574;5010,1951;0
06-04-2019 22:42:47:98;5009,00;0;5010,02000000;0,199337;5010,1951;0
06-04-2019 22:42:48:28;5009,00;0;5010,02000000;0,443533;5010,1951;0
06-04-2019 22:42:48:58;5009,00;0;5010,02000000;0,358612;5010,1951;0
06-04-2019 22:42:48:88;5009,00;0;5010,00000000;0,005466;5010,166;3,1395
06-04-2019 22:42:49:18;5008,90;0,00317;5010,00000000;0;5010,166;0
06-04-2019 22:42:49:48;5008,90;0;5010,01000000;0,039355;5010,166;0
06-04-2019 22:42:49:78;5008,61;0,2097;5010,00000000;0,398781;5010,166;0,8643220699999999
06-04-2019 22:42:50:08;5007,76;0,13898000000000002;5010,00000000;0,598661;5010,166;0
06-04-2019 22:42:50:38;5007,76;0;5010,00000000;0,159512;5010,166;0
06-04-2019 22:42:50:68;5007,76;0;5010,00000000;0;5010,166;0
06-04-2019 22:42:50:99;5007,65;0,00466;5010,00000000;1,2737669999999999;5010,166;0
06-04-2019 22:42:51:29;5007,65;0;5008,22000000;0,071044;5010,166;0
06-04-2019 22:42:51:59;5007,65;0;5008,22000000;0;5010,166;0
06-04-2019 22:42:51:89;5007,65;0;5008,22000000;0;5010,1514;0,40449504000000003
06-04-2019 22:42:52:19;5007,65;0;5009,93000000;0,671224;5010,1514;0
06-04-2019 22:42:52:49;5007,65;0;5009,90000000;0,137707;5010,1514;0
06-04-2019 22:42:52:79;5007,65;0;5009,91000000;1,532583;5010,1514;0
06-04-2019 22:42:53:09;5007,65;0;5010,26000000;3,505397;5010,1441;0,92370387
06-04-2019 22:42:53:39;5008,45;0,10971;5008,25000000;0,002362;5010,02;0,30999999999999994
06-04-2019 22:42:53:69;5008,45;0;5008,25000000;0;5010,02;0
06-04-2019 22:42:53:99;5009,50;1,3188700000000004;5011,84000000;1,500717;5010,02;0
06-04-2019 22:42:54:29;5010,10;0,21743;5011,84000000;0;5010,1951;0,0554
06-04-2019 22:42:54:59;5010,85;0,33626000000000006;5011,84000000;0;5010,166;1,0144216
06-04-2019 22:42:54:89;5011,05;0,007239999999999999;5010,00000000;0,00219;5010,08;3,092
06-04-2019 22:42:55:19;5010,36;0,16116;5012,79000000;0,723859;5010,2534;0,0554
06-04-2019 22:42:55:49;5010,36;0;5012,79000000;0;5010,2534;0
06-04-2019 22:42:55:79;5010,80;0,019049999999999997;5010,01000000;0,138351;5010,2534;0
06-04-2019 22:42:56:09;5010,45;0,01549;5010,01000000;0;5010,1075;0,0554
06-04-2019 22:42:56:40;5009,80;0,0198;5012,78000000;0,22767300000000001;5010,1075;0
06-04-2019 22:42:56:70;5009,90;0,0025700000000000002;5013,31000000;1,8880949999999999;5010,1075;0
06-04-2019 22:42:57:00;5011,40;0,07465999999999999;5013,86000000;2,6966870000000003;5010,1075;0
06-04-2019 22:42:57:30;5011,40;0;5011,50000000;0,430617;5010,1075;0
06-04-2019 22:42:57:60;5012,05;0,35024;5011,50000000;0;5010,1075;0
06-04-2019 22:42:57:90;5012,05;0;5011,50000000;0;5010,1075;0
06-04-2019 22:42:58:20;5012,05;0;5011,50000000;0;5010,1075;0
06-04-2019 22:42:58:50;5012,05;0;5011,50000000;0;5010,1075;0
06-04-2019 22:42:58:80;5012,05;0;5014,42000000;0,9049999999999999;5010,1075;0
06-04-2019 22:42:59:10;5012,30;0,006039999999999999;5014,64000000;0,5;5010,26;0,0594
06-04-2019 22:42:59:40;5012,30;0;5016,01000000;0,07998;5010,26;0
06-04-2019 22:42:59:70;5012,65;0,0097;5016,01000000;0;5010,26;0
06-04-2019 22:43:00:00;5012,70;0,00156;5016,21000000;4,211678;5010,26;0
06-04-2019 22:43:00:30;5013,15;0,01611;5011,39000000;0,002827;5010,26;0
06-04-2019 22:43:00:60;5013,15;0;5012,00000000;0,104846;5010,26;0
06-04-2019 22:43:00:90;5013,20;0,00196;5012,00000000;0;5012,82;3,4081
06-04-2019 22:43:01:20;5013,89;0,09082000000000001;5014,70000000;0,019916;5012,82;0
06-04-2019 22:43:01:50;5013,89;0;5017,39000000;0,030762;5012,82;0
06-04-2019 22:43:01:80;5013,89;0;5013,16000000;0,002352;5012,82;0
06-04-2019 22:43:02:10;5013,89;0;5013,16000000;0;5012,82;0
06-04-2019 22:43:02:41;5013,89;0;5017,82000000;0,002734;5012,82;0
06-04-2019 22:43:02:71;5013,89;0;5016,00000000;1,221215;5012,82;0
06-04-2019 22:43:03:01;5014,80;0,28116;5017,96000000;5,0753639999999995;5012,82;0
06-04-2019 22:43:03:31;5015,17;1,8;5017,96000000;0;5012,82;0
06-04-2019 22:43:03:61;5015,17;0;5017,96000000;0;5012,11;0,0997
06-04-2019 22:43:03:91;5015,60;0,015729999999999997;5017,96000000;0;5012,11;0
06-04-2019 22:43:04:21;5015,89;0,01025;5016,81000000;0,134859;5012,11;0
06-04-2019 22:43:04:51;5015,89;0;5016,81000000;0,039649;5012,11;0
06-04-2019 22:43:04:81;5015,89;0;5016,81000000;0;5012,11;0
06-04-2019 22:43:05:11;5015,89;0;5016,81000000;0;5012,5467;0,0008622300000000001
06-04-2019 22:43:05:41;5015,87;0,1;5017,59000000;0,806667;5012,5467;0
06-04-2019 22:43:05:71;5015,70;0,45635;5017,59000000;0;5012,625;0,2084
06-04-2019 22:43:06:01;5015,30;0,43305000000000005;5017,96000000;0,006519;5012,625;0
06-04-2019 22:43:06:31;5015,30;0;5017,96000000;0;5012,625;0
06-04-2019 22:43:06:61;5015,30;0;5015,34000000;0,3;5012,625;0
06-04-2019 22:43:06:91;5015,30;0;5015,34000000;0;5013,14;0,0021
06-04-2019 22:43:07:22;5014,85;0,1812;5016,71000000;0,235866;5013,14;0
06-04-2019 22:43:07:52;5014,71;0,28116;5016,71000000;0;5013,14;0
06-04-2019 22:43:07:82;5014,10;0,055880000000000006;5015,37000000;0,00468;5013,14;0
06-04-2019 22:43:08:12;5013,88;0,05531999999999999;5015,37000000;0;5013,14;3,9569
06-04-2019 22:43:08:42;5013,88;0;5015,37000000;0;5013,14;0
06-04-2019 22:43:08:72;5012,81;0,33583;5015,37000000;0;5013,14;0
06-04-2019 22:43:09:02;5012,80;0,13299;5015,37000000;0;5013,14;0
06-04-2019 22:43:09:32;5012,80;0;5015,37000000;0;5013,14;0
06-04-2019 22:43:09:63;5013,00;0,10382000000000002;5015,37000000;0;5013,14;0
06-04-2019 22:43:09:93;5013,00;0;5015,37000000;0;5013,14;0
06-04-2019 22:43:10:23;5012,84;0,01508;5015,37000000;0;5013,14;0
06-04-2019 22:43:10:53;5012,84;0;5017,18000000;0,175271;5013,14;0
06-04-2019 22:43:10:83;5012,20;0,016989999999999998;5017,18000000;0;5013,14;0
06-04-2019 22:43:11:13;5012,20;0;5017,18000000;0;5013,14;0
06-04-2019 22:43:11:43;5012,21;0,01071;5017,18000000;0;5013,14;0
06-04-2019 22:43:11:73;5013,55;0,16254;5017,18000000;0;5013,14;0
06-04-2019 22:43:12:04;5013,55;0;5017,18000000;0;5013,14;0
06-04-2019 22:43:12:34;5014,85;0,29312000000000005;5017,18000000;0;5013,14;0
06-04-2019 22:43:12:64;5013,85;0,5324299999999998;5015,43000000;0,002345;5013,14;0
06-04-2019 22:43:12:94;5013,35;0,01303;5015,43000000;0;5013,14;0
06-04-2019 22:43:13:24;5014,30;0,26213;5015,43000000;0;5013,14;0
06-04-2019 22:43:13:54;5013,95;0,03182;5015,43000000;0,02377;5013,14;0
06-04-2019 22:43:13:84;5013,95;0;5015,43000000;0;5013,14;0
06-04-2019 22:43:14:14;5014,10;0,00498;5015,43000000;0;5016,64;3,4495999999999998
06-04-2019 22:43:14:44;5013,90;0,047810000000000005;5015,43000000;0;5016,64;0
06-04-2019 22:43:14:74;5013,85;0,00152;5015,43000000;0;5016,64;0
06-04-2019 22:43:15:04;5013,85;0;5015,43000000;0;5015,875;1,65642691
06-04-2019 22:43:15:34;5013,85;0;5015,45000000;0,199102;5015,875;0
06-04-2019 22:43:15:64;5012,80;0,3080800000000001;5017,15000000;0,312789;5015,875;0
06-04-2019 22:43:15:94;5014,05;0,03805;5017,15000000;0;5015,875;0
06-04-2019 22:43:16:24;5013,49;0,01699;5016,06000000;0,009076;5015,875;0
06-04-2019 22:43:16:55;5013,49;0;5016,06000000;0;5016,41;0,9666
06-04-2019 22:43:16:85;5013,49;0;5015,46000000;0,241259;5016,41;0
06-04-2019 22:43:17:15;5013,49;0;5013,81000000;0,600176;5016,41;0
06-04-2019 22:43:17:45;5013,97;0,61156;5013,81000000;0;5016,41;0
06-04-2019 22:43:17:75;5012,55;0,07571;5013,81000000;0;5016,41;0
06-04-2019 22:43:18:05;5012,55;0;5013,81000000;0;5017,015;0,29009999999999997
06-04-2019 22:43:18:35;5012,55;0;5011,13000000;0,002586;5017,015;0
06-04-2019 22:43:18:65;5013,60;0,28091;5011,13000000;0;5017,015;0
06-04-2019 22:43:18:95;5013,40;0,13546;5011,13000000;0;5016,04;0,1913
06-04-2019 22:43:19:25;5012,20;0,03814000000000001;5011,13000000;0;5016,1277;0,8620865199999999
06-04-2019 22:43:19:55;5012,40;0,005;5011,13000000;0;5016,1277;0
06-04-2019 22:43:19:85;5013,55;0,29791999999999996;5011,13000000;0;5016,1277;0
06-04-2019 22:43:20:17;5012,85;0,02636;5011,70000000;0,002287;5016,1277;0
06-04-2019 22:43:20:47;5013,10;0,74062;5011,70000000;0;5015,43;5,37546937
06-04-2019 22:43:20:77;5013,38;0,39195000000000013;5011,70000000;0;5015,43;0
06-04-2019 22:43:21:07;5014,30;0,11065;5011,70000000;0;5015,8875;0,3691
06-04-2019 22:43:21:37;5014,34;0,016489999999999998;5011,70000000;0;5015,8875;0
06-04-2019 22:43:21:67;5014,80;0,01582;5011,70000000;0;5015,8875;0
06-04-2019 22:43:21:97;5013,75;0,4334300000000001;5011,70000000;0;5015,8875;0,51959888
06-04-2019 22:43:22:27;5012,75;0,05519000000000001;5011,70000000;0;5015,8875;0
06-04-2019 22:43:22:58;5013,85;0,53804;5011,89000000;0,493558;5015,8875;0
06-04-2019 22:43:22:88;5015,00;0,13645000000000002;5011,89000000;0;5014,57;0,47873310999999996
06-04-2019 22:43:23:18;5014,11;0,20378;5011,89000000;0;5014,57;0
06-04-2019 22:43:23:48;5012,95;0,5375399999999999;5011,89000000;0;5015,8875;1,39199015
06-04-2019 22:43:23:78;5012,55;0,013090000000000001;5011,89000000;0;5015,8875;0
06-04-2019 22:43:24:08;5011,61;0,041350000000000005;5011,89000000;0;5015,8875;0
06-04-2019 22:43:24:38;5011,76;0,23937999999999998;5011,89000000;0;5015,8875;0
06-04-2019 22:43:24:68;5011,75;0,00052;5011,89000000;0;5015,96;1,3323367799999999
06-04-2019 22:43:24:98;5011,75;0;5011,89000000;0;5015,96;0
06-04-2019 22:43:25:28;5011,75;0;5011,89000000;0;5014,63;2,30500886
06-04-2019 22:43:25:58;5012,50;0,20819;5011,89000000;0;5014,63;0
06-04-2019 22:43:25:88;5014,20;0,06146;5011,89000000;0;5014,63;0
06-04-2019 22:43:26:18;5014,35;0,0056300000000000005;5011,89000000;0;5014,63;0
06-04-2019 22:43:26:48;5014,20;0,015399999999999999;5011,89000000;0;5014,63;0
06-04-2019 22:43:26:78;5014,20;0;5011,89000000;0;5013,51;3,7114
06-04-2019 22:43:27:08;5013,90;0,00483;5011,89000000;0;5014,7685;0,0009513799999999999
06-04-2019 22:43:27:38;5013,30;0,01574;5011,89000000;0;5014,7685;0
06-04-2019 22:43:27:68;5013,30;0;5011,89000000;0;5014,63;1,89596457
06-04-2019 22:43:27:98;5013,30;0;5013,33000000;0,14571;5014,63;0
06-04-2019 22:43:28:28;5012,40;0,044149999999999995;5013,33000000;0;5014,63;0
06-04-2019 22:43:28:58;5012,83;0,10005;5013,33000000;0;5014,63;0
06-04-2019 22:43:28:88;5012,86;0,00806;5013,33000000;0;5014,63;0
06-04-2019 22:43:29:18;5013,45;0,78079;5011,25000000;0,19929399999999997;5014,63;1,0790110099999999
06-04-2019 22:43:29:49;5012,10;0,14673999999999998;5011,25000000;0;5014,63;0
06-04-2019 22:43:29:79;5012,10;0;5011,25000000;0;5013,7854;0,97338384
06-04-2019 22:43:30:09;5012,39;0,42569;5015,58000000;0,005823;5013,7854;0
06-04-2019 22:43:30:39;5012,50;0,00501;5015,58000000;0;5013,7854;0
06-04-2019 22:43:30:69;5012,50;0;5015,47000000;0,006011;5013,7854;0
06-04-2019 22:43:30:99;5011,85;0,032010000000000004;5013,33000000;0,02353;5013,7854;0
06-04-2019 22:43:31:29;5012,35;0,02417;5014,26000000;1,011647;5013,965;2,295421
06-04-2019 22:43:31:59;5012,60;0,0071200000000000005;5014,26000000;0;5013,965;0
06-04-2019 22:43:31:89;5012,80;0,00636;5011,40000000;0,002216;5013,965;0
06-04-2019 22:43:32:19;5011,80;0,030359999999999995;5011,40000000;0;5013,965;0
06-04-2019 22:43:32:49;5011,80;0;5011,40000000;0;5014,425;1,92084484
06-04-2019 22:43:32:79;5012,15;0,01216;5011,40000000;0;5014,425;0
06-04-2019 22:43:33:09;5012,40;0,010809999999999998;5015,36000000;0,327395;5013,4249;3,6045
06-04-2019 22:43:33:39;5012,75;0,00617;5015,36000000;0;5013,9585;0,33650348999999996
06-04-2019 22:43:33:70;5012,75;0;5013,39000000;0,741881;5013,6611;0,00988215
06-04-2019 22:43:34:00;5012,75;0;5013,39000000;0;5013,9585;0,6987611199999999
06-04-2019 22:43:34:29;5011,60;0,04054;5013,39000000;0;5013,9585;0
06-04-2019 22:43:34:60;5011,37;0,11403000000000002;5013,39000000;0;5013,9585;0
06-04-2019 22:43:34:89;5010,40;0,07110999999999999;5011,37000000;0,153862;5013,9585;0
06-04-2019 22:43:35:20;5010,45;0,00002;5011,37000000;0,010665;5013,9585;0
06-04-2019 22:43:35:50;5010,45;0;5014,33000000;0,34849299999999994;5013,7366;0,9000833699999999
06-04-2019 22:43:35:80;5009,55;0,13528;5011,13000000;0,199293;5013,7366;0
06-04-2019 22:43:36:10;5009,55;0;5010,56000000;0,398641;5013,6719;0,8210825900000001
06-04-2019 22:43:36:40;5009,00;0,12592;5010,56000000;0;5013,6719;0
06-04-2019 22:43:36:70;5009,00;0;5010,81000000;0,002245;5013,6719;0
06-04-2019 22:43:37:00;5008,85;0,00469;5010,81000000;0;5013,6292;1,4208751400000001
06-04-2019 22:43:37:30;5008,73;0,10289000000000001;5010,81000000;0;5013,6292;0
06-04-2019 22:43:37:60;5008,73;0;5010,81000000;0;5013,6292;0
06-04-2019 22:43:37:90;5008,80;0,00142;5013,20000000;0,085401;5013,6292;0
06-04-2019 22:43:38:20;5009,05;0,00782;5013,20000000;0;5013,6292;0
06-04-2019 22:43:38:50;5009,70;0,63752;5013,20000000;0;5013,6292;0
06-04-2019 22:43:38:80;5010,20;0,27699000000000007;5011,47000000;0,062713;5013,6292;0
